cap,run_id,seed,batch_size,lr,epoch,optimizer_steps_this_epoch,cumulative_optimizer_steps,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,epoch_runtime_s
40,5b8c450d0333bd01,1,512,0.0003,39,366,14274,0.175559291951969,0.7816145242706583,0.7911414792484726,0.2238465753013336,0.1805424633476745,93610,0.5,112.1
40,5b8c450d0333bd01,1,512,0.0003,40,366,14640,0.1754329275197344,0.7819290186958654,0.7915219204074445,0.2233150350396181,0.1799630665370128,93610,0.5,110.64
60,5113000de389877f,0,512,0.0003,1,366,366,0.6594207102809447,0.6982701533648261,0.7005571564015246,0.2209363110420767,0.0410972249656859,93610,0.5,109.1
60,5113000de389877f,0,512,0.0003,2,366,732,0.5727924903233846,0.7205621743860596,0.7286647847560608,0.2142618502795024,0.0544413111154807,93610,0.5,108.85
60,5113000de389877f,0,512,0.0003,3,366,1098,0.5141379066992328,0.7328321580125243,0.7457841966411749,0.2112098747081408,0.0714849096453594,93610,0.5,108.56
60,5113000de389877f,0,512,0.0003,4,366,1464,0.471086532854643,0.740345135448941,0.7514485628453385,0.2159947990650887,0.1057932361584467,93610,0.5,108.65
60,5113000de389877f,0,512,0.0003,5,366,1830,0.4361710138822514,0.7566135286050109,0.7681797354076886,0.2053766543391218,0.0886396329655247,93610,0.5,109.37
60,5113000de389877f,0,512,0.0003,6,366,2196,0.4090663041573404,0.7486238206949125,0.7634460509633638,0.2078247937865606,0.0895562867037204,93610,0.5,113.13
60,5113000de389877f,0,512,0.0003,7,366,2562,0.3867075080917181,0.7467689201031688,0.7687069441853166,0.2082950670380811,0.1012711942641564,93610,0.5,110.8
60,5113000de389877f,0,512,0.0003,8,366,2928,0.3674895580186219,0.764468513082205,0.7740666855867295,0.2072278708320284,0.1079850797565673,93610,0.5,110.48
60,5113000de389877f,0,512,0.0003,9,366,3294,0.3495546043570576,0.7684629370462741,0.7768971451592688,0.2053324782655227,0.1041598784800904,93610,0.5,107.92
60,5113000de389877f,0,512,0.0003,10,366,3660,0.3341797233604994,0.7664433350595249,0.7769241683861545,0.2105894428161037,0.1247206638974332,93610,0.5,115.27
60,5113000de389877f,0,512,0.0003,11,366,4026,0.3230560109670696,0.7666799715594426,0.7789176811912213,0.2087809975941638,0.1233198670175327,93610,0.5,114.67
60,5113000de389877f,0,512,0.0003,12,366,4392,0.3087622199635036,0.7643029125211579,0.77418892939875,0.2135143548422182,0.1305368721203001,93610,0.5,110.86
60,5113000de389877f,0,512,0.0003,13,366,4758,0.2965332577870191,0.7744972471210354,0.7817550497173168,0.208718492036954,0.126198281981418,93610,0.5,109.86
60,5113000de389877f,0,512,0.0003,14,366,5124,0.2868067548900354,0.7696589462681642,0.7794891546535508,0.2159116310117725,0.1481268752272998,93610,0.5,115.8
60,5113000de389877f,0,512,0.0003,15,366,5490,0.2764761335537082,0.7753439157276749,0.7828752779595081,0.2167517244871962,0.1527516266581522,93610,0.5,115.41
60,5113000de389877f,0,512,0.0003,16,366,5856,0.2670468606176923,0.775899691670147,0.7835094001173435,0.213223351903262,0.145117218561959,93610,0.5,117.89
60,5113000de389877f,0,512,0.0003,17,366,6222,0.2588954019497652,0.7762782737372703,0.7860436556806787,0.210239364086213,0.1412281476357963,93610,0.5,107.44
60,5113000de389877f,0,512,0.0003,18,366,6588,0.2509475040956924,0.7741009291740804,0.7813744599762444,0.2190734099821294,0.1607210761794208,93610,0.5,111.59
60,5113000de389877f,0,512,0.0003,19,366,6954,0.245219165062318,0.7709888037652941,0.7773354701158772,0.2209931706011769,0.1597841867120032,93610,0.5,112.19
60,5113000de389877f,0,512,0.0003,20,366,7320,0.2370997388831904,0.7806557119419927,0.7884958649384598,0.2108938700516929,0.143967571138157,93610,0.5,111.0
60,5113000de389877f,0,512,0.0003,21,366,7686,0.229602248087281,0.7833701338060877,0.7878385315633285,0.2178197333544547,0.1647063631549631,93610,0.5,116.26
60,5113000de389877f,0,512,0.0003,22,366,8052,0.2231159227711907,0.7833848002409044,0.7915152335282105,0.2122162240702534,0.1542757573135301,93610,0.5,114.07
60,5113000de389877f,0,512,0.0003,23,366,8418,0.2175344040240746,0.780136583710627,0.7833722314501494,0.2183316849661257,0.1606160892719029,93610,0.5,109.65
60,5113000de389877f,0,512,0.0003,24,366,8784,0.2115850962413464,0.781037257514358,0.7865074046095212,0.2210407370816481,0.1712882950419685,93610,0.5,113.67
60,5113000de389877f,0,512,0.0003,25,366,9150,0.2059977861131475,0.7816799007412278,0.7861221741313519,0.2203226928590778,0.1691825064428689,93610,0.5,113.61
60,5113000de389877f,0,512,0.0003,26,366,9516,0.2018416257259624,0.7775161074604041,0.7832923723370211,0.2216274097211757,0.1684430209359263,93610,0.5,110.68
60,5113000de389877f,0,512,0.0003,27,366,9882,0.1959462881576819,0.7819464680900634,0.7894541619712194,0.2182109220338804,0.1665107660328598,93610,0.5,112.51
60,5113000de389877f,0,512,0.0003,28,366,10248,0.1918627905552504,0.7830557999353942,0.7867604951600065,0.222713716594257,0.1748391795511024,93610,0.5,108.74
60,5113000de389877f,0,512,0.0003,29,366,10614,0.186590406168354,0.7770448060114405,0.7811254062485118,0.2298020303638112,0.1883752679023049,93610,0.5,110.05
60,5113000de389877f,0,512,0.0003,30,366,10980,0.1833124909488881,0.7844172847528261,0.7891465951972308,0.223928148663928,0.1811710051825356,93610,0.5,110.69
60,5113000de389877f,0,512,0.0003,31,366,11346,0.1777831925069048,0.7891596814747421,0.7963624819423392,0.218381402723023,0.1745617506800595,93610,0.5,114.79
60,5113000de389877f,0,512,0.0003,32,366,11712,0.1763793041553002,0.7818043585083215,0.7872380939491013,0.2259466376067247,0.1833406086645441,93610,0.5,107.08
60,5113000de389877f,0,512,0.0003,33,366,12078,0.171806963292953,0.77546550556573,0.7833092556914333,0.2318837815213437,0.1926819038143361,93610,0.5,111.39
60,5113000de389877f,0,512,0.0003,34,366,12444,0.1671402773977628,0.7844986347304883,0.788869868452689,0.2254053948241679,0.1848489539972148,93610,0.5,111.16
60,5113000de389877f,0,512,0.0003,35,366,12810,0.1641195839057203,0.780557577611641,0.7878882554419822,0.231575118655962,0.1964347174235655,93610,0.5,112.78
60,5113000de389877f,0,512,0.0003,36,366,13176,0.1607776085332117,0.7804500392564455,0.7860440594314251,0.227259670418384,0.1870321314113038,93610,0.5,110.15
60,5113000de389877f,0,512,0.0003,37,366,13542,0.1581958142908218,0.7816323509498462,0.785836696791212,0.2298100590873595,0.1905536468136995,93610,0.5,110.96
60,5113000de389877f,0,512,0.0003,38,366,13908,0.1548034000347872,0.7858627212068844,0.7899823003569817,0.2300515817695837,0.1955171466618914,93610,0.5,114.12
60,5113000de389877f,0,512,0.0003,39,366,14274,0.1512825358150109,0.7829414468173431,0.7878190693622898,0.23160491078719,0.1978696615841,93610,0.5,111.63
60,5113000de389877f,0,512,0.0003,40,366,14640,0.1475311442191809,0.7868910686986168,0.7897507464510247,0.2271880196420522,0.1901967465336586,93610,0.5,111.88
60,5113000de389877f,0,512,0.0003,41,366,15006,0.1453333947135776,0.7835947098678682,0.7876009757165152,0.231893267082799,0.1988659304579982,93610,0.5,106.48
60,5113000de389877f,0,512,0.0003,42,366,15372,0.1442377140613201,0.783637339846065,0.7875885539333796,0.2347611320241004,0.2012752410563694,93610,0.5,112.62
60,5113000de389877f,0,512,0.0003,43,366,15738,0.1416344998882767,0.7849808103544398,0.7897872780193974,0.230070296189335,0.1967538600763876,93610,0.5,112.46
60,5113000de389877f,0,512,0.0003,44,366,16104,0.1384126485371198,0.7842674675990493,0.7894278010872764,0.2324058030390663,0.2008973838341153,93610,0.5,109.52
60,5113000de389877f,0,512,0.0003,45,366,16470,0.1372861150509672,0.7845129739441044,0.7881540265960361,0.2330258314289726,0.2003097416895839,93610,0.5,107.79
60,5113000de389877f,0,512,0.0003,46,366,16836,0.1348241114673393,0.7850921753628604,0.7896200870949016,0.2336463933275082,0.2030440642051855,93610,0.5,107.03
60,5113000de389877f,0,512,0.0003,47,366,17202,0.13397522734814,0.7845719459899337,0.790070763537738,0.2325924959005517,0.2025010309319856,93610,0.5,107.27
60,5113000de389877f,0,512,0.0003,48,366,17568,0.1309108933830847,0.7860373515608314,0.7892820194512229,0.2336221836754436,0.2031062879346273,93610,0.5,111.13
60,5113000de389877f,0,512,0.0003,49,366,17934,0.1297753621401682,0.7834830902440011,0.7879399791307197,0.2350256242381595,0.2050460128098856,93610,0.5,113.71
60,5113000de389877f,0,512,0.0003,50,366,18300,0.1290155876570386,0.7860861475783285,0.7904150926274166,0.2333092076031411,0.20383607651351,93610,0.5,114.49
60,5113000de389877f,0,512,0.0003,51,366,18666,0.127206406978473,0.7855618740520929,0.7901606098329785,0.2348922107859864,0.2044345324436851,93610,0.5,115.64
60,5113000de389877f,0,512,0.0003,52,366,19032,0.1265082007548848,0.7861401844285454,0.7898365342410247,0.2349388397868271,0.206823573022323,93610,0.5,110.9
60,5113000de389877f,0,512,0.0003,53,366,19398,0.1256172239902566,0.7855809659532225,0.7902685746997253,0.2340079611901917,0.2049571521425479,93610,0.5,108.97
60,5113000de389877f,0,512,0.0003,54,366,19764,0.1248207316209709,0.7844835314984728,0.7892549234168256,0.2350751007892963,0.206291087990523,93610,0.5,112.95
60,5113000de389877f,0,512,0.0003,55,366,20130,0.1232452414767012,0.7849222818917039,0.7894269422325232,0.2350532744830966,0.2065384479377652,93610,0.5,112.3
60,5113000de389877f,0,512,0.0003,56,366,20496,0.1238175049383457,0.7851744847286234,0.7892732339354077,0.23517765962225,0.2064281309082201,93610,0.5,110.48
60,5113000de389877f,0,512,0.0003,57,366,20862,0.1229323207354936,0.7851212443032842,0.7892888492066397,0.2350793257100608,0.2069060104916059,93610,0.5,108.44
60,5113000de389877f,0,512,0.0003,58,366,21228,0.1230752574575077,0.7849332119835761,0.7890030180995936,0.2355209301602434,0.2075053824190235,93610,0.5,107.67
60,5113000de389877f,0,512,0.0003,59,366,21594,0.1232002464026375,0.7851541402288742,0.78920153907776,0.2354357191883182,0.2075120753106293,93610,0.5,106.91
60,5113000de389877f,0,512,0.0003,60,366,21960,0.1222654047925941,0.7851750197367213,0.7892644372359936,0.2352989928639328,0.2071573619090763,93610,0.5,109.1
60,ddb3e02f22e9a5cd,1,512,0.0003,1,366,366,0.6599131500134703,0.6929939280978842,0.6988452797127083,0.220208884397124,0.0207976879534098,93610,0.5,105.36
60,ddb3e02f22e9a5cd,1,512,0.0003,2,366,732,0.580197096848097,0.7315609503676679,0.7384800932109608,0.208006821836577,0.0217421808602347,93610,0.5,109.39
60,ddb3e02f22e9a5cd,1,512,0.0003,3,366,1098,0.5236302571869939,0.7504084970292124,0.7598177242263949,0.2037989899147408,0.0584357036775709,93610,0.5,111.2
60,ddb3e02f22e9a5cd,1,512,0.0003,4,366,1464,0.4804525086299969,0.7515205637199303,0.7630534112367622,0.2067427193800251,0.083489291890281,93610,0.5,112.1
60,ddb3e02f22e9a5cd,1,512,0.0003,5,366,1830,0.4445187179931526,0.7545368524303715,0.7672315097763884,0.2036205084891277,0.0763835524025829,93610,0.5,107.72
60,ddb3e02f22e9a5cd,1,512,0.0003,6,366,2196,0.4144496347734837,0.7529027777182973,0.7624440767272034,0.2117450867047124,0.1031343464962053,93610,0.5,105.11
60,ddb3e02f22e9a5cd,1,512,0.0003,7,366,2562,0.3927572616299645,0.7728802929998513,0.789544065553875,0.1966672041018658,0.0914288332039884,93610,0.5,108.49
60,ddb3e02f22e9a5cd,1,512,0.0003,8,366,2928,0.3707046003940978,0.7683455097909984,0.7800628584450455,0.2032445306741365,0.1022207826507232,93610,0.5,109.77
60,ddb3e02f22e9a5cd,1,512,0.0003,9,366,3294,0.3517704747739385,0.7748776988407045,0.7858882207728253,0.2020568973378526,0.1105427914941288,93610,0.5,110.03
60,ddb3e02f22e9a5cd,1,512,0.0003,10,366,3660,0.3390784307581479,0.7584645348936898,0.7704441181749905,0.219375825679719,0.1437045552671753,93610,0.5,111.4
60,ddb3e02f22e9a5cd,1,512,0.0003,11,366,4026,0.3241983465646785,0.7690849707380571,0.7852033905796278,0.2051366624209963,0.1185876018932136,93610,0.5,108.73
60,ddb3e02f22e9a5cd,1,512,0.0003,12,366,4392,0.3113175181091809,0.7738959451032505,0.7865170905191714,0.2088538355625888,0.1359874251976867,93610,0.5,112.33
60,ddb3e02f22e9a5cd,1,512,0.0003,13,366,4758,0.2993475015534729,0.7707225033855007,0.7851357147422692,0.2064428138176151,0.1246831918354952,93610,0.5,107.76
60,ddb3e02f22e9a5cd,1,512,0.0003,14,366,5124,0.2881628167433817,0.7652659891511647,0.7809504198990643,0.2144341540805481,0.1444908795147289,93610,0.5,109.59
60,ddb3e02f22e9a5cd,1,512,0.0003,15,366,5490,0.2789836895596134,0.771438823160044,0.7817886027965776,0.212498694286798,0.1405171492065096,93610,0.5,109.21
60,ddb3e02f22e9a5cd,1,512,0.0003,16,366,5856,0.2705118242508726,0.7669576219769811,0.7727900590495167,0.2210785383927487,0.1523178214026072,93610,0.5,107.47
60,ddb3e02f22e9a5cd,1,512,0.0003,17,366,6222,0.2612623844316097,0.7645561682006581,0.77754953173187,0.2209964673260502,0.1604187407247252,93610,0.5,106.42
60,ddb3e02f22e9a5cd,1,512,0.0003,18,366,6588,0.2538531315131265,0.769777669353849,0.7748556387380742,0.2232515408393552,0.1613386846287865,93610,0.5,107.51
60,ddb3e02f22e9a5cd,1,512,0.0003,19,366,6954,0.2473300408795883,0.7721652356639114,0.7867452872913085,0.2106174431516067,0.1422671504662773,93610,0.5,109.34
60,ddb3e02f22e9a5cd,1,512,0.0003,20,366,7320,0.2390326935736859,0.7783889283869252,0.788941309739348,0.2159577827540556,0.1619737588833374,93610,0.5,113.17
60,ddb3e02f22e9a5cd,1,512,0.0003,21,366,7686,0.2327551055964224,0.7826092559017774,0.789700955927251,0.2138280935706503,0.1575245249368147,93610,0.5,109.37
60,ddb3e02f22e9a5cd,1,512,0.0003,22,366,8052,0.2252692635593518,0.7775675168120959,0.7864068232004583,0.220729056664363,0.1706785523338304,93610,0.5,108.0
60,ddb3e02f22e9a5cd,1,512,0.0003,23,366,8418,0.2207634021919933,0.7695729623797914,0.7780738738563757,0.2267179762465077,0.1758014328656508,93610,0.5,109.65
60,ddb3e02f22e9a5cd,1,512,0.0003,24,366,8784,0.213659609438943,0.7800584182331015,0.786161514152485,0.2172774213289126,0.1608838155702142,93610,0.5,108.39
60,ddb3e02f22e9a5cd,1,512,0.0003,25,366,9150,0.2089394890789777,0.7781879074406663,0.785250164726995,0.22362770146007,0.174251347117326,93610,0.5,106.48
