run_id,seed,batch_size,lr,epoch,optimizer_steps_this_epoch,cumulative_optimizer_steps,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,epoch_runtime_s
2339302d73825656,0,512,0.0003,1,366,366,0.6600117786008803,0.6969396695657343,0.7025267219258944,0.2195866279907283,0.0257861343155418,93610,0.5,111.74
2339302d73825656,0,512,0.0003,2,366,732,0.5744821761475235,0.7240165510495087,0.7357990026991388,0.212865794082156,0.061982181241252,93610,0.5,106.54
2339302d73825656,0,512,0.0003,3,366,1098,0.5158378823044522,0.7285043090440242,0.7386377963352738,0.2149638476512136,0.079526286445927,93610,0.5,109.04
2339302d73825656,0,512,0.0003,4,366,1464,0.4729228215953691,0.7378031192444944,0.7491551960695446,0.214300596108673,0.0965058923941256,93610,0.5,107.88
2339302d73825656,0,512,0.0003,5,366,1830,0.4372266415364104,0.7577900092045273,0.7693544284615472,0.2054861241562438,0.0918692243604251,93610,0.5,110.13
2339302d73825656,0,512,0.0003,6,366,2196,0.4080906813261938,0.7569591362569368,0.7708107471327678,0.2046864228066482,0.0885940839101811,93610,0.5,108.22
2339302d73825656,0,512,0.0003,7,366,2562,0.3873892520131961,0.7630818204486016,0.78044240423139,0.2026158116857681,0.1005998949481525,93610,0.5,107.29
2339302d73825656,0,512,0.0003,8,366,2928,0.3679733022314603,0.7629003482796308,0.7771051347657338,0.2046062642150443,0.1015853399158119,93610,0.5,109.38
2339302d73825656,0,512,0.0003,9,366,3294,0.3496857863632056,0.7678588476066432,0.7833106372082607,0.2029722946429416,0.1078563763644955,93610,0.5,110.68
2339302d73825656,0,512,0.0003,10,366,3660,0.3349508514495495,0.7662849344158422,0.7810468394116556,0.2069600874650555,0.1202026624081534,93610,0.5,110.67
2339302d73825656,0,512,0.0003,11,366,4026,0.3215264578660329,0.7581181715930243,0.7764223719406879,0.2115864199076725,0.1286322740038138,93610,0.5,107.55
2339302d73825656,0,512,0.0003,12,366,4392,0.308939753415806,0.7713528622139258,0.7883695302115854,0.2050817216093551,0.1244903609956799,93610,0.5,107.67
2339302d73825656,0,512,0.0003,13,366,4758,0.2967765672855038,0.7645683475605156,0.7833232630350181,0.2083620865431835,0.1284387119050553,93610,0.5,113.05
2339302d73825656,0,512,0.0003,14,366,5124,0.2858101986145061,0.7693527502601862,0.7860992908902135,0.2110658658052824,0.1440058904722273,93610,0.5,107.46
2339302d73825656,0,512,0.0003,15,366,5490,0.2753721290761656,0.7722705697288397,0.7858754753500299,0.2119808520405501,0.1422631365102483,93610,0.5,107.58
2339302d73825656,0,512,0.0003,16,366,5856,0.2656017561835018,0.7732555609963346,0.7887088659384448,0.2098488784597736,0.141221185735817,93610,0.5,108.7
2339302d73825656,0,512,0.0003,17,366,6222,0.258011333562963,0.7732332125607941,0.7898134435327135,0.2093276809346458,0.1411195767735516,93610,0.5,107.22
2339302d73825656,0,512,0.0003,18,366,6588,0.2503332573045146,0.7724174196501373,0.787585076290575,0.2146427507910708,0.1533557828362597,93610,0.5,103.71
2339302d73825656,0,512,0.0003,19,366,6954,0.2415260138407431,0.7677203630813315,0.7823722047578658,0.2209573747618662,0.1635101788523315,93610,0.5,107.22
2339302d73825656,0,512,0.0003,20,366,7320,0.2350214241388065,0.7700838313072352,0.7828029196177341,0.2176288043270275,0.1545106216178235,93610,0.5,103.32
2339302d73825656,0,512,0.0003,21,366,7686,0.229929302030248,0.778737938587386,0.7881292515007791,0.2180031556261998,0.1630452123432249,93610,0.5,106.22
2339302d73825656,0,512,0.0003,22,366,8052,0.2235732499530406,0.7732609995478836,0.7839244469832989,0.2215055191688453,0.1691081724277705,93610,0.5,103.97
2339302d73825656,0,512,0.0003,23,366,8418,0.2178449945860221,0.7709738423321206,0.7821767341633762,0.221925610095186,0.1669064337431338,93610,0.5,105.7
2339302d73825656,0,512,0.0003,24,366,8784,0.2112006762477218,0.7715252592191303,0.7868457402031017,0.2201230464909388,0.1686191360335592,93610,0.5,109.06
2339302d73825656,0,512,0.0003,25,366,9150,0.2056338066856066,0.7757741866341344,0.7855305590072872,0.2213749204732014,0.1709020286018535,93610,0.5,112.0
2339302d73825656,0,512,0.0003,26,366,9516,0.2028781952835171,0.7779921492359618,0.7866623008787308,0.2226843221963983,0.174732084484273,93610,0.5,117.45
2339302d73825656,0,512,0.0003,27,366,9882,0.1973922285225873,0.7787920313592976,0.7902607849806913,0.2163461132140365,0.1626563422928104,93610,0.5,107.08
2339302d73825656,0,512,0.0003,28,366,10248,0.1926404497499674,0.7739145443868393,0.7859072714630697,0.2250555158254666,0.1809168671629724,93610,0.5,105.04
2339302d73825656,0,512,0.0003,29,366,10614,0.1900952051449669,0.7766884823031821,0.7856266854639381,0.2230833279323221,0.1754970120218562,93610,0.5,106.18
2339302d73825656,0,512,0.0003,30,366,10980,0.1871200970531812,0.7685462261991864,0.783465853921816,0.2285482816005831,0.1864489049859506,93610,0.5,106.47
2339302d73825656,0,512,0.0003,31,366,11346,0.1836434636529677,0.7767785404091987,0.7881097614548611,0.2242204822213381,0.1805663728608954,93610,0.5,104.18
2339302d73825656,0,512,0.0003,32,366,11712,0.18143515691894,0.7744711149446653,0.7874569702185665,0.2239426476532841,0.1797025890906448,93610,0.5,109.0
2339302d73825656,0,512,0.0003,33,366,12078,0.1789152523288961,0.7738531862767737,0.7858214868683836,0.2263639768714644,0.1835640655097965,93610,0.5,105.05
2339302d73825656,0,512,0.0003,34,366,12444,0.1771081723883504,0.7764987573114157,0.788282739549466,0.2261483338196421,0.1855276228601893,93610,0.5,107.58
2339302d73825656,0,512,0.0003,35,366,12810,0.1742060597110641,0.7763929523945905,0.7895332115287248,0.2244219211912519,0.1828742157342991,93610,0.5,106.7
2339302d73825656,0,512,0.0003,36,366,13176,0.1730562173277954,0.7754894387446678,0.7871401840507705,0.2271454344463141,0.1868967583981501,93610,0.5,108.17
2339302d73825656,0,512,0.0003,37,366,13542,0.1727655389717693,0.7751546379667237,0.7879224439322533,0.2260404114276753,0.1851079410562392,93610,0.5,107.1
2339302d73825656,0,512,0.0003,38,366,13908,0.1716193542942974,0.7762758573510735,0.7885531242804481,0.2258172308107151,0.1854025018121928,93610,0.5,109.29
2339302d73825656,0,512,0.0003,39,366,14274,0.1711310012866564,0.7763688090845614,0.7887927360835774,0.2251497140568471,0.1841293659068806,93610,0.5,113.54
2339302d73825656,0,512,0.0003,40,366,14640,0.1708996791209353,0.776009547427962,0.7884288350110007,0.22583526126265,0.1856809209234261,93610,0.5,117.08
5b8c450d0333bd01,1,512,0.0003,1,366,366,0.6620396110203748,0.6961516844757801,0.7033442329677867,0.21867130507151952,0.01658924846737726,93610,0.5,104.97
5b8c450d0333bd01,1,512,0.0003,2,366,732,0.5837091495756244,0.7234251290107132,0.7275744299608342,0.21263187086672267,0.034306390290125166,93610,0.5,113.19
5b8c450d0333bd01,1,512,0.0003,3,366,1098,0.5287045808763452,0.7499070207019605,0.7604116837979813,0.20347459554800165,0.059135381231561666,93610,0.5,109.08
5b8c450d0333bd01,1,512,0.0003,4,366,1464,0.48748403812041047,0.7523952884173994,0.7627791024319638,0.2037616400651857,0.06743571079456638,93610,0.5,109.98
5b8c450d0333bd01,1,512,0.0003,5,366,1830,0.45034846744902146,0.7572062621509537,0.7667687936186749,0.2034289445224897,0.07276342662145108,93610,0.5,110.33
5b8c450d0333bd01,1,512,0.0003,6,366,2196,0.4206772153494788,0.7575187139699544,0.7714612340912022,0.20364337303875943,0.08440932558503735,93610,0.5,110.69
5b8c450d0333bd01,1,512,0.0003,7,366,2562,0.3958504875012434,0.7685962691179345,0.7880751977434328,0.19675481648004714,0.08725175690653426,93610,0.5,108.84
5b8c450d0333bd01,1,512,0.0003,8,366,2928,0.37504690665690626,0.7622821148357111,0.7777733751169327,0.20610410219273792,0.10833283941506429,93610,0.5,109.75
5b8c450d0333bd01,1,512,0.0003,9,366,3294,0.3563989295008404,0.7669554417566695,0.7792154397206812,0.205494128496915,0.10671342880326672,93610,0.5,108.18
5b8c450d0333bd01,1,512,0.0003,10,366,3660,0.3401410784877715,0.7633455635487026,0.7772340837159255,0.21463561635126724,0.13788157706387788,93610,0.5,111.56
5b8c450d0333bd01,1,512,0.0003,11,366,4026,0.3256532084095022,0.7721760861953475,0.7920323524172055,0.20308343443484397,0.12355135466229382,93610,0.5,110.6
5b8c450d0333bd01,1,512,0.0003,12,366,4392,0.3124816098499819,0.7677582263276566,0.7819270906719759,0.2139952149738802,0.14201751224675546,93610,0.5,111.76
5b8c450d0333bd01,1,512,0.0003,13,366,4758,0.3007457269752612,0.7791591464204967,0.7944183056982229,0.2014626237561691,0.1202903774603293,93610,0.5,110.12
5b8c450d0333bd01,1,512,0.0003,14,366,5124,0.29141796718203955,0.7762060292411648,0.7912026991821514,0.20632967802817584,0.13300110050885383,93610,0.5,110.58
5b8c450d0333bd01,1,512,0.0003,15,366,5490,0.2810013515701711,0.7698393664673697,0.7862063432665792,0.20818413246340348,0.1305217307582454,93610,0.5,113.2
5b8c450d0333bd01,1,512,0.0003,16,366,5856,0.2719134794639759,0.7736125924781896,0.7856418362734577,0.2102596950071794,0.13588656053581297,93610,0.5,112.47
5b8c450d0333bd01,1,512,0.0003,17,366,6222,0.2619682173422777,0.7746860720035649,0.7894687882927712,0.210045538659539,0.14013241898600162,93610,0.5,114.47
5b8c450d0333bd01,1,512,0.0003,18,366,6588,0.2552702110158941,0.7784792861235028,0.791172701117941,0.2119148932915985,0.1495766041923651,93610,0.5,112.73
5b8c450d0333bd01,1,512,0.0003,19,366,6954,0.2460047926326267,0.7741691019466124,0.787374753420187,0.21632670442072613,0.15493756588501453,93610,0.5,109.84
5b8c450d0333bd01,1,512,0.0003,20,366,7320,0.24081465353568396,0.7726846182175641,0.7859283091821422,0.2180910122324995,0.16142489807212443,93610,0.5,110.11
5b8c450d0333bd01,1,512,0.0003,21,366,7686,0.23238688434570864,0.7794824413676948,0.7912653773201931,0.2116850569861463,0.15024614762601735,93610,0.5,110.19
5b8c450d0333bd01,1,512,0.0003,22,366,8052,0.22646222320573578,0.776198013682109,0.7900139268901432,0.2129998519940322,0.15153480984430237,93610,0.5,111.31
