run_id,seed,batch_size,lr,config_id,check,cumulative_optimizer_steps,effective_epochs,steps_per_epoch,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,check_runtime_s
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,15,5490,15.0,366,0.2719061164582362,0.753477817580792,0.7458488275725379,0.2443762060046999,0.18722792563224955,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,16,5856,16.0,366,0.2637097189009515,0.7494135996348815,0.749073302910825,0.24023452240731163,0.17897891010049943,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,17,6222,17.0,366,0.2538129075384531,0.7500919917735972,0.7481725427558974,0.236981770831633,0.17136739004990445,93610,0.5,4.84
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,18,6588,18.0,366,0.24513352035336156,0.7527037643704715,0.7484663541596329,0.24008129565433434,0.18109822189353994,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,19,6954,19.0,366,0.23694768425871116,0.7553878595453516,0.7524979817883307,0.23715061734583834,0.17584217291575413,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,20,7320,20.0,366,0.23064205184823178,0.7477622080112201,0.7479570450745028,0.24730525848102922,0.1956882616715789,93610,0.5,4.83
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,21,7686,21.0,366,0.2230385467817223,0.748735092876049,0.7456821481265172,0.24495234453961534,0.1884298856420658,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,22,8052,22.0,366,0.21716694741464052,0.7553680758445638,0.7499618158837027,0.24201034493222698,0.1852009558679047,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,23,8418,23.0,366,0.21078249767341248,0.7462118759101839,0.7420800583409558,0.253070068211672,0.20557953166156823,93610,0.5,4.71
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,24,8784,24.0,366,0.20558059130047188,0.7523215858066808,0.7491505299981727,0.247884346154146,0.19750025806786303,93610,0.5,4.84
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,25,9150,25.0,366,0.20029241286340307,0.7510449530223998,0.7418610058727475,0.25053007647981107,0.1976793268149742,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,26,9516,26.0,366,0.19371535287040179,0.757156022102512,0.7519660284259012,0.24819231959827776,0.20158123222846785,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,27,9882,27.0,366,0.18892744366751343,0.7527906254205738,0.7502437779219802,0.24705184152646883,0.19872196939325346,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,28,10248,28.0,366,0.18394793551720556,0.7552291380102665,0.7526011835831021,0.24499499101180935,0.19739991840767265,93610,0.5,4.83
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,29,10614,29.0,366,0.17853782507158367,0.7587958853388226,0.7525859551730998,0.25013598812953075,0.20610370438222916,93610,0.5,4.76
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,30,10980,30.0,366,0.17514079428517101,0.7560841191343706,0.7527118316006534,0.24852887152180642,0.20380268619504627,93610,0.5,4.62
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,31,11346,31.0,366,0.17065827383613977,0.7489798479349321,0.7434147291262148,0.2613332553517789,0.22250623389175134,93610,0.5,4.58
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,32,11712,32.0,366,0.16442681855109872,0.7531741258094926,0.7486995191885509,0.25689959718514854,0.21733230792125036,93610,0.5,4.68
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,33,12078,33.0,366,0.1612038031790426,0.7565639318759794,0.7528208878953644,0.24824325850412132,0.20370023049714514,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,34,12444,34.0,366,0.15723953457152257,0.7601499580827743,0.7553975763155385,0.25363588710596857,0.21470951817543157,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,35,12810,35.0,366,0.15477870634751892,0.7538984776847508,0.7518435237393171,0.25491521327297445,0.2169988404652048,93610,0.5,4.85
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,36,13176,36.0,366,0.15034572651884595,0.7531425001769528,0.7516047869957476,0.2599535457750645,0.22440976881832203,93610,0.5,4.79
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,37,13542,37.0,366,0.14644312048381794,0.7536152940974556,0.7522126005358473,0.2560844907640318,0.21790516155029493,93610,0.5,4.71
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,38,13908,38.0,366,0.14281549669110058,0.7509808415840526,0.7457887102504224,0.2629486719043904,0.22725098250998368,93610,0.5,4.55
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,39,14274,39.0,366,0.13875968560902147,0.7514945866327889,0.748752372420784,0.26163347316415014,0.2270933988750466,93610,0.5,4.6
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,40,14640,40.0,366,0.13656636518858822,0.759869169629676,0.7560043518350649,0.25538823490518736,0.21972446918758848,93610,0.5,4.53
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,41,15006,41.0,366,0.13258856129858013,0.7553746597868365,0.7511251454880665,0.2589038274498581,0.22392984974127556,93610,0.5,4.73
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,42,15372,42.0,366,0.13048441188990093,0.7558052378828027,0.7513551720339364,0.2603790944147375,0.22816607425183388,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,43,15738,43.0,366,0.12706639988174856,0.75377722901656,0.7531838762493235,0.2583427698310591,0.22529347662550636,93610,0.5,4.85
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,44,16104,44.0,366,0.12507604186733565,0.7569574432985544,0.752427309202923,0.26149528656739723,0.22898442485674791,93610,0.5,4.5
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,45,16470,45.0,366,0.12329901184866338,0.7553950296881795,0.7527629059559409,0.2606862213050164,0.22856499635834643,93610,0.5,4.67
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,46,16836,46.0,366,0.1208485467919235,0.7550959480117263,0.7527475342132826,0.2630303388960039,0.23155886585040744,93610,0.5,4.85
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,47,17202,47.0,366,0.1175833901828104,0.7592682033673936,0.7546842153919622,0.2622496437079845,0.2325775424773057,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,48,17568,48.0,366,0.11649857455345451,0.7561068627284588,0.7535375048438963,0.2632547165375353,0.23306314874815107,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,49,17934,49.0,366,0.11438750686337713,0.7552119950765603,0.7513450732440714,0.2649192661143631,0.23502341062396145,93610,0.5,4.77
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,50,18300,50.0,366,0.11455301661553279,0.7553329466629954,0.7518353405401891,0.26432028584739325,0.23319131218320388,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,51,18666,51.0,366,0.11241231009852691,0.7565801855619704,0.7519707860201955,0.2641544091916569,0.23428676937440193,93610,0.5,4.85
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,52,19032,52.0,366,0.11071053222636056,0.7577429969099995,0.7537070094039574,0.263776211640102,0.23585675959664648,93610,0.5,4.78
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,53,19398,53.0,366,0.11004372553828635,0.7555900935262783,0.751669986464764,0.2652097785982067,0.23602612585912022,93610,0.5,4.67
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,54,19764,54.0,366,0.10877595104969265,0.7564865076676855,0.7532334241574707,0.2638434203578125,0.23445348946497643,93610,0.5,4.66
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,55,20130,55.0,366,0.10643815175920236,0.7564758033278443,0.7536582069169167,0.26374812601540293,0.2355772304901372,93610,0.5,4.59
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,56,20496,56.0,366,0.10631886873740316,0.7565833304612187,0.7535192675892992,0.2647730420852208,0.23579929728397944,93610,0.5,4.79
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,57,20862,57.0,366,0.10689248873399256,0.7569640689470931,0.7538902978638606,0.26391596933246164,0.23519787380821644,93610,0.5,4.79
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,58,21228,58.0,366,0.1059775800530702,0.7568619132153311,0.7541424782063324,0.2637680071727328,0.23519859179122962,93610,0.5,4.76
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,59,21594,59.0,366,0.10664378543246965,0.757016602730803,0.7540502452397781,0.26386258327484147,0.23501927323298186,93610,0.5,4.57
11b0cfe445e48a99,0,512,0.001,77926ed46926273d,60,21960,60.0,366,0.10598029505685379,0.7570477985700594,0.7540690487496616,0.26381785176059974,0.23509856645661087,93610,0.5,4.79
cbb5634c16852216,1,512,0.001,77926ed46926273d,1,366,1.0,366,0.6730062982749417,0.6482620076274885,0.6491169041114002,0.23384220357568664,0.034784001401061374,93610,0.5,4.91
cbb5634c16852216,1,512,0.001,77926ed46926273d,2,732,2.0,366,0.6180203229677482,0.6754366313165747,0.6724123245497309,0.22944386182622353,0.045474380126224775,93610,0.5,4.52
cbb5634c16852216,1,512,0.001,77926ed46926273d,3,1098,3.0,366,0.5477147216353911,0.7171657942132776,0.7270658249859654,0.21841935976627982,0.07567762041100887,93610,0.5,4.74
cbb5634c16852216,1,512,0.001,77926ed46926273d,4,1464,4.0,366,0.4879789799451828,0.7255859074491215,0.7269315138424254,0.22638281882725947,0.10923610372136901,93610,0.5,4.72
cbb5634c16852216,1,512,0.001,77926ed46926273d,5,1830,5.0,366,0.44680451394104564,0.7296016956666028,0.7298323296642875,0.22876790884056186,0.12427788714996145,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,6,2196,6.0,366,0.41415415630965935,0.7377272053802519,0.7382983410123767,0.22747293614408837,0.12934794419102752,93610,0.5,4.8
